"","customer","chain","shop","date","quantity","billing","datediff_last","datediff_next","max_date"
"347","_KI52","w6","7M4",2018-03-02,10.14,29,14,14,FALSE
"348","_KI52","w6","7M4",2018-03-16,2.825,11.27,14,24,FALSE
"349","_KI52","w6","7M4",2018-04-09,2.935,12.73,24,14,FALSE
"350","_KI52","w6","7M4",2018-04-23,1.095,10.39,14,7,FALSE
"351","_KI52","w6","7M4",2018-04-30,1.94,32.72,7,10,FALSE
"352","_KI52","w6","7M4",2018-05-10,3.325,23.3,10,56,FALSE
"353","_KI52","w6","7M4",2018-07-05,0.355,8.74,56,6,FALSE
"354","_KI52","w6","7M4",2018-07-11,2.955,12.52,6,9,FALSE
"355","_KI52","w6","7M4",2018-07-20,0.65,7.29,9,8,FALSE
"356","_KI52","w6","7M4",2018-07-28,7.025,22.98,8,35,FALSE
"357","_KI52","w6","7M4",2018-09-01,0.73,8.75,35,14,FALSE
"358","_KI52","w6","7M4",2018-09-15,1.51,21.71,14,11,FALSE
"359","_KI52","w6","7M4",2018-09-26,8.55,19.32,11,22,FALSE
"360","_kKBr","Yn","sN6",2017-01-14,1.355,23.85,0,14,FALSE
"361","_kKBr","Yn","sN6",2017-01-28,1.035,24.84,14,42,FALSE
"362","_kKBr","Yn","sN6",2017-03-11,1.1,24.37,42,63,FALSE
"363","_kKBr","Yn","sN6",2017-05-13,0.66,12.87,63,18,FALSE
"364","_kKBr","Yn","sN6",2017-05-31,2.335,11.91,18,50,FALSE
"365","_kKBr","Yn","sN6",2017-07-20,0.755,10.42,50,23,FALSE
"366","_kKBr","Yn","sN6",2017-08-12,0.765,17.21,23,28,FALSE
"367","_kKBr","Yn","sN6",2017-09-09,0.7,16.8,28,38,FALSE
"368","_kKBr","Yn","sN6",2017-10-17,0.48,4.66,38,34,FALSE
"369","_kKBr","Yn","sN6",2017-11-20,0.8,19.03,34,7,FALSE
"370","_kKBr","Yn","sN6",2017-11-27,0.645,14.51,7,5,FALSE
"371","_kKBr","Yn","sN6",2017-12-02,0.61,14.64,5,5,FALSE
"372","_kKBr","Yn","sN6",2017-12-07,1.045,20.38,5,9,FALSE
"373","_kKBr","Yn","sN6",2017-12-16,0.805,15.7,9,14,FALSE
"374","_kKBr","Yn","sN6",2017-12-30,0.915,21.96,14,30,FALSE
"375","_kKBr","Yn","sN6",2018-01-29,0.665,14.48,30,29,FALSE
"376","_kKBr","Yn","sN6",2018-02-27,0.92,13.63,29,10,FALSE
"377","_kKBr","Yn","sN6",2018-03-09,0.92,19.54,10,52,FALSE
"378","_kKBr","Yn","sN6",2018-04-30,0.565,12.71,52,94,FALSE
"379","_knxz","~V","tbv",2016-10-01,1.338,26.71,0,7,FALSE
"380","_knxz","~V","tbv",2016-10-08,0.462,6.13,7,14,FALSE
"381","_knxz","~V","tbv",2016-10-22,0.26,3.11,14,7,FALSE
"382","_knxz","~V","tbv",2016-10-29,5.75,36.25,7,7,FALSE
"383","_knxz","~V","tbv",2016-11-05,0.878,15.1,7,7,FALSE
"384","_knxz","~V","tbv",2016-11-12,1.154,1.26,7,5,FALSE
"385","_knxz","~V","tbv",2016-11-17,0.598,10.02,5,16,FALSE
"386","_knxz","~V","tbv",2016-12-03,0.466,6.03,16,7,FALSE
"387","_knxz","~V","tbv",2016-12-10,1.202,14.46,7,32,FALSE
"388","_knxz","~V","tbv",2017-01-11,1.05,22.46,32,17,FALSE
"389","_knxz","~V","tbv",2017-01-28,0.746,8.61,17,7,FALSE
"390","_knxz","~V","tbv",2017-02-04,0.96,18.1,7,12,FALSE
"391","_knxz","~V","tbv",2017-02-16,1.39,21.18,12,7,FALSE
"392","_knxz","~V","tbv",2017-02-23,0.144,1.8,7,2,FALSE
"393","_knxz","~V","tbv",2017-02-25,4.752,15.04,2,5,FALSE
"394","_knxz","~V","tbv",2017-03-02,0.884,16.85,5,9,FALSE
"395","_knxz","~V","tbv",2017-03-11,0.396,3.68,9,14,FALSE
"396","_knxz","~V","tbv",2017-03-25,1.44,5.19,14,7,FALSE
"397","_knxz","~V","tbv",2017-04-01,1.56,24.42,7,7,FALSE
"398","_knxz","~V","tbv",2017-04-08,0.948,11.03,7,5,FALSE
"399","_knxz","~V","tbv",2017-04-13,1.846,10.59,5,9,FALSE
"400","_knxz","~V","tbv",2017-04-22,0.4,5.38,9,14,FALSE
"401","_knxz","~V","tbv",2017-05-06,0.134,1.68,14,19,FALSE
"402","_knxz","~V","tbv",2017-05-25,2.284,4.8,19,9,FALSE
"403","_knxz","~V","tbv",2017-06-03,1.818,17.52,9,14,FALSE
"404","_knxz","~V","tbv",2017-06-17,1,2.85,14,6,FALSE
"405","_knxz","~V","tbv",2017-06-23,1.446,8.15,6,8,FALSE
"406","_knxz","~V","tbv",2017-07-01,1.742,14.66,8,7,FALSE
"407","_knxz","~V","tbv",2017-07-08,1.292,5.94,7,14,FALSE
"408","_knxz","~V","tbv",2017-07-22,0.272,3.77,14,6,FALSE
"409","_knxz","~V","tbv",2017-07-28,1.434,8.04,6,17,FALSE
"410","_knxz","~V","tbv",2017-08-14,0.366,7.22,17,2,FALSE
"411","_knxz","~V","tbv",2017-08-16,0.124,1.85,2,20,FALSE
"412","_knxz","~V","tbv",2017-09-05,0.3,4.49,20,4,FALSE
"413","_knxz","~V","tbv",2017-09-09,1.114,5.33,4,5,FALSE
"414","_knxz","~V","tbv",2017-09-14,0.306,4.57,5,27,FALSE
"415","_knxz","~V","tbv",2017-10-11,0.876,14.92,27,22,FALSE
"416","_knxz","~V","tbv",2017-11-02,1.278,5.86,22,21,FALSE
"417","_knxz","~V","tbv",2017-11-23,0.108,1.39,21,7,FALSE
"418","_knxz","~V","tbv",2017-11-30,1.662,10.96,7,16,FALSE
"419","_knxz","~V","tbv",2017-12-16,1.878,20.14,16,28,FALSE
"420","_knxz","~V","tbv",2018-01-13,0.246,3.57,28,49,FALSE
"421","_knxz","~V","tbv",2018-03-03,0.812,14.79,49,6,FALSE
"422","_knxz","~V","tbv",2018-03-09,0.278,3.96,6,8,FALSE
"423","_knxz","~V","tbv",2018-03-17,1.662,10.32,8,5,FALSE
"424","_knxz","~V","tbv",2018-03-22,1,2,5,22,FALSE
"425","_knxz","~V","tbv",2018-04-13,0.094,1.21,22,15,FALSE
"426","_knxz","~V","tbv",2018-04-28,1.406,30.02,15,35,FALSE
"427","_knxz","~V","tbv",2018-06-02,0.706,10.49,35,28,FALSE
"428","_knxz","~V","tbv",2018-06-30,1.108,3.39,28,14,FALSE
"429","_knxz","~V","tbv",2018-07-14,0.288,4.11,14,49,FALSE
"430","_knxz","~V","tbv",2018-09-01,0.576,11.17,49,6,FALSE
"431","_knxz","~V","tbv",2018-09-07,0.254,3.67,6,8,FALSE
"432","_knxz","~V","tbv",2018-09-15,0.228,5.66,8,5,FALSE
"433","_knxz","~V","tbv",2018-09-20,0.926,20.61,5,7,FALSE
"434","_knxz","~V","tbv",2018-09-27,1.578,10.62,7,29,FALSE
"435","_mBDn","~V","tbv",2017-05-02,1.16,17.3,0,25,FALSE
"436","_mBDn","~V","tbv",2017-05-27,4.435,33.02,25,123,FALSE
"437","_mBDn","~V","tbv",2017-09-27,2.228,9.03,123,5,FALSE
"438","_mBDn","~V","tbv",2017-10-02,3.262,31.71,5,25,FALSE
"439","_mBDn","~V","tbv",2017-10-27,1.662,22.37,25,22,FALSE
"440","_mBDn","~V","tbv",2017-11-18,0.972,27.75,22,2,FALSE
"441","_mBDn","~V","tbv",2017-11-20,0.402,4.8,2,3,FALSE
"442","_mBDn","~V","tbv",2017-11-23,0.642,10.88,3,9,FALSE
"443","_mBDn","~V","tbv",2017-12-02,3.534,51.59,9,37,FALSE
"444","_mBDn","~V","tbv",2018-01-08,1.972,13.41,37,24,FALSE
"445","_mBDn","~V","tbv",2018-02-01,1.124,16.09,24,9,FALSE
"446","_mBDn","~V","tbv",2018-02-10,0.812,12.63,9,3,FALSE
"447","_mBDn","~V","tbv",2018-02-13,2.312,12.76,3,4,FALSE
"448","_mBDn","~V","tbv",2018-02-17,1.17,13.98,4,17,FALSE
"449","_mBDn","~V","tbv",2018-03-06,1.078,16.08,17,28,FALSE
"450","_mBDn","~V","tbv",2018-04-03,2.92,18.51,28,7,FALSE
"451","_mBDn","~V","tbv",2018-04-10,3.148,23.67,7,25,FALSE
"452","_mBDn","~V","tbv",2018-05-05,2.156,27.52,25,5,FALSE
"453","_mBDn","~V","tbv",2018-05-10,1.552,26.51,5,21,FALSE
"454","_mBDn","~V","tbv",2018-05-31,1.128,16.6,21,16,FALSE
"455","_mBDn","~V","tbv",2018-06-16,3.854,46.36,16,79,FALSE
"456","_mBDn","~V","tbv",2018-09-03,1.998,39.34,79,7,FALSE
"457","_mBDn","~V","tbv",2018-09-10,1.216,24.16,7,4,FALSE
"458","_mBDn","~V","tbv",2018-09-14,5.554,36.47,4,12,FALSE
"459","_mBDn","~V","tbv",2018-09-26,1.282,17.64,12,5,FALSE
"460","_mBDn","~V","tbv",2018-10-01,0.386,6.79,5,5,FALSE
"461","_mBDn","~V","tbv",2018-10-06,4.386,36.99,5,24,FALSE
"462","_mSpt","w6","bbb",2016-01-13,12.885,66.03,0,26,FALSE
"463","_mSpt","w6","bbb",2016-02-08,11.25,37.54,26,19,FALSE
"464","_mSpt","w6","bbb",2016-02-27,8.89,45.06,19,4,FALSE
"465","_mSpt","w6","bbb",2016-03-02,11,10.3,4,19,FALSE
"466","_mSpt","w6","bbb",2016-03-21,10.865,36.35,19,16,FALSE
"467","_mSpt","w6","bbb",2016-04-06,17.39,39.79,16,17,FALSE
"468","_mSpt","w6","bbb",2016-04-23,19.28,48.14,17,9,FALSE
"469","_mSpt","w6","bbb",2016-05-02,20.395,48.19,9,28,FALSE
"470","_mSpt","w6","bbb",2016-05-30,21.725,47.38,28,28,FALSE
"471","_mSpt","w6","bbb",2016-06-27,8.825,43.64,28,30,FALSE
"472","_mSpt","w6","bbb",2016-07-27,18.325,55.42,30,62,FALSE
"473","_mSpt","w6","bbb",2016-09-27,7,18.35,62,7,FALSE
"474","_mSpt","w6","bbb",2016-10-04,17,14.22,7,21,FALSE
"475","_mSpt","w6","bbb",2016-10-25,4,11,21,41,FALSE
"476","_mSpt","w6","bbb",2016-12-05,18,28.4,41,43,FALSE
"477","_mSpt","w6","bbb",2017-01-17,4.245,17.13,43,16,FALSE
"478","_mSpt","w6","bbb",2017-02-02,4,11.4,16,20,FALSE
"479","_mSpt","w6","bbb",2017-02-22,14.775,30.85,20,7,FALSE
"480","_mSpt","w6","bbb",2017-03-01,3,8.55,7,7,FALSE
"481","_mSpt","w6","bbb",2017-03-08,2,5.7,7,13,FALSE
"482","_mSpt","w6","bbb",2017-03-21,18.945,49.58,13,14,FALSE
"483","_mSpt","w6","bbb",2017-04-04,14.9,33.16,14,8,FALSE
"484","_mSpt","w6","bbb",2017-04-12,5,13.35,8,28,FALSE
"485","_mSpt","w6","bbb",2017-05-10,5,12.08,28,28,FALSE
"486","_mSpt","w6","bbb",2017-06-07,12.46,20.69,28,7,FALSE
"487","_mSpt","w6","bbb",2017-06-14,4,5.43,7,76,FALSE
"488","_mSpt","w6","bbb",2017-08-29,15.015,24.66,76,29,FALSE
"489","_mSpt","w6","bbb",2017-09-27,4,10.8,29,14,FALSE
"490","_mSpt","w6","bbb",2017-10-11,5,15.08,14,27,FALSE
"491","_mSpt","w6","bbb",2017-11-07,11.235,9.3,27,8,FALSE
"492","_mSpt","w6","bbb",2017-11-15,5,10.83,8,15,FALSE
"493","_mSpt","w6","bbb",2017-11-30,12.48,14.73,15,21,FALSE
"494","_mSpt","w6","bbb",2017-12-21,4.145,10.45,21,41,FALSE
"495","_mSpt","w6","bbb",2018-01-31,5,14.15,41,9,FALSE
"496","_mSpt","w6","bbb",2018-02-09,1.68,19.18,9,17,FALSE
"497","_mSpt","w6","bbb",2018-02-26,16,23.14,17,4,FALSE
"498","_mSpt","w6","bbb",2018-03-02,0.74,11.38,4,15,FALSE
"499","_mSpt","w6","bbb",2018-03-17,7.01,33,15,9,FALSE
"500","_mSpt","w6","bbb",2018-03-26,5.45,15.86,9,171,FALSE
"501","_p0LG","DZ","AWT",2017-12-18,3.65,26.03,0,3,FALSE
"502","_p0LG","DZ","AWT",2017-12-21,2.21,34.22,3,12,FALSE
"503","_p0LG","DZ","AWT",2018-01-02,2.87,28.12,12,2,FALSE
"504","_p0LG","DZ","AWT",2018-01-04,1.725,15.29,2,1,FALSE
"505","_p0LG","DZ","AWT",2018-01-05,1,35,1,6,FALSE
"506","_p0LG","DZ","AWT",2018-01-11,5.75,33.05,6,16,FALSE
"507","_p0LG","DZ","AWT",2018-01-27,5.63,45.83,16,10,FALSE
"508","_p0LG","DZ","AWT",2018-02-06,3.19,48.96,10,13,FALSE
"509","_p0LG","DZ","AWT",2018-02-19,3.545,45.19,13,3,FALSE
"510","_p0LG","DZ","AWT",2018-02-22,2.78,26.11,3,15,FALSE
"511","_p0LG","DZ","AWT",2018-03-09,2.885,48.05,15,22,FALSE
"512","_p0LG","DZ","AWT",2018-03-31,3.26,57.84,22,10,FALSE
"513","_p0LG","DZ","AWT",2018-04-10,1.07,29.62,10,6,FALSE
"514","_p0LG","DZ","AWT",2018-04-16,1.16,27.06,6,8,FALSE
"515","_p0LG","DZ","AWT",2018-04-24,1.04,19.52,8,6,FALSE
"516","_p0LG","DZ","AWT",2018-04-30,3.68,37.74,6,3,FALSE
"517","_p0LG","DZ","AWT",2018-05-03,1.83,36.65,3,22,FALSE
"518","_p0LG","DZ","AWT",2018-05-25,5.21,30.03,22,6,FALSE
"519","_p0LG","DZ","AWT",2018-05-31,2.38,10.19,6,23,FALSE
"520","_p0LG","DZ","AWT",2018-06-23,1.18,14.61,23,7,FALSE
"521","_p0LG","DZ","AWT",2018-06-30,5.555,45.69,7,7,FALSE
"522","_p0LG","DZ","AWT",2018-07-07,3.015,45.25,7,12,FALSE
"523","_p0LG","DZ","AWT",2018-07-19,3.255,41.95,12,6,FALSE
"524","_p0LG","DZ","AWT",2018-07-25,2.835,34.71,6,3,FALSE
"525","_p0LG","DZ","AWT",2018-07-28,3.425,21.61,3,4,FALSE
"526","_p0LG","DZ","AWT",2018-08-01,1.455,17.5,4,6,FALSE
"527","_p0LG","DZ","AWT",2018-08-07,6.365,42.07,6,20,FALSE
"528","_p0LG","DZ","AWT",2018-08-27,6.42,40.57,20,4,FALSE
"529","_p0LG","DZ","AWT",2018-08-31,3.165,11.38,4,48,FALSE
"530","_p0LG","DZ","AWT",2018-10-18,3.83,46.55,48,2,FALSE
"531","_q8H3","Qi","7XS",2016-01-02,1.36,22.97,0,12,FALSE
"532","_q8H3","Qi","7XS",2016-01-14,16.29,42.01,12,9,FALSE
"533","_q8H3","Qi","7XS",2016-01-23,3.38,37.9,9,14,FALSE
"534","_q8H3","Qi","7XS",2016-02-06,17,47.44,14,13,FALSE
"535","_q8H3","Qi","7XS",2016-02-19,20.21,45.01,13,7,FALSE
"536","_q8H3","Qi","7XS",2016-02-26,19.16,52.7,7,7,FALSE
"537","_q8H3","Qi","7XS",2016-03-04,17.785,39.09,7,8,FALSE
"538","_q8H3","Qi","7XS",2016-03-12,14.79,46.55,8,10,FALSE
"539","_q8H3","Qi","7XS",2016-03-22,15.82,34.51,10,10,FALSE
"540","_q8H3","Qi","7XS",2016-04-01,21.745,51.16,10,15,FALSE
"541","_q8H3","Qi","7XS",2016-04-16,21.22,54.97,15,7,FALSE
"542","_q8H3","Qi","7XS",2016-04-23,6.005,54.76,7,9,FALSE
"543","_q8H3","Qi","7XS",2016-05-02,16.065,44.41,9,9,FALSE
"544","_q8H3","Qi","7XS",2016-05-11,8.575,42.07,9,7,FALSE
"545","_q8H3","Qi","7XS",2016-05-18,15.07,37.02,7,9,FALSE
"546","_q8H3","Qi","7XS",2016-05-27,20.4,53.08,9,12,FALSE
"547","_q8H3","Qi","7XS",2016-06-08,15.005,48.59,12,8,FALSE
"548","_q8H3","Qi","7XS",2016-06-16,18.445,57.41,8,6,FALSE
"549","_q8H3","Qi","7XS",2016-06-22,5.665,64.5,6,14,FALSE
"550","_q8H3","Qi","7XS",2016-07-06,2.875,35.65,14,9,FALSE
"551","_q8H3","Qi","7XS",2016-07-15,1.755,32.04,9,10,FALSE
"552","_q8H3","Qi","7XS",2016-07-25,19.23,63.15,10,8,FALSE
"553","_q8H3","Qi","7XS",2016-08-02,15.595,71.48,8,35,FALSE
"554","_q8H3","Qi","7XS",2016-09-06,19.2,60.28,35,15,FALSE
"555","_q8H3","Qi","7XS",2016-09-21,17.895,56.85,15,15,FALSE
"556","_q8H3","Qi","7XS",2016-10-06,22.11,74.55,15,14,FALSE
"557","_q8H3","Qi","7XS",2016-10-20,22.715,67.75,14,11,FALSE
"558","_q8H3","Qi","7XS",2016-10-31,18.34,48.07,11,9,FALSE
"559","_q8H3","Qi","7XS",2016-11-09,18.195,55.9,9,9,FALSE
"560","_q8H3","Qi","7XS",2016-11-18,20.76,63.01,9,19,FALSE
"561","_q8H3","Qi","7XS",2016-12-07,6.425,58.33,19,9,FALSE
"562","_q8H3","Qi","7XS",2016-12-16,16.805,57.44,9,7,FALSE
"563","_q8H3","Qi","7XS",2016-12-23,1.605,37.25,7,7,FALSE
"564","_q8H3","Qi","7XS",2016-12-30,3.335,51.63,7,6,FALSE
"565","_q8H3","Qi","7XS",2017-01-05,1.365,21.36,6,6,FALSE
"566","_q8H3","Qi","7XS",2017-01-11,15.835,43.99,6,9,FALSE
"567","_q8H3","Qi","7XS",2017-01-20,3.365,50.82,9,7,FALSE
"568","_q8H3","Qi","7XS",2017-01-27,18.07,64.76,7,14,FALSE
"569","_q8H3","Qi","7XS",2017-02-10,6.66,72.47,14,12,FALSE
"570","_q8H3","Qi","7XS",2017-02-22,6.735,38.12,12,9,FALSE
"571","_q8H3","Qi","7XS",2017-03-03,8.8,55.62,9,1,FALSE
"572","_q8H3","Qi","7XS",2017-03-04,5,0,1,25,FALSE
"573","_q8H3","Qi","7XS",2017-03-29,5.585,46.94,25,15,FALSE
"574","_q8H3","Qi","7XS",2017-04-13,2.28,30.6,15,35,FALSE
"575","_q8H3","Qi","7XS",2017-05-18,16.18,51.84,35,16,FALSE
"576","_q8H3","Qi","7XS",2017-06-03,13.74,40.56,16,18,FALSE
"577","_q8H3","Qi","7XS",2017-06-21,20.42,47.47,18,7,FALSE
"578","_q8H3","Qi","7XS",2017-06-28,30.98,87.08,7,19,FALSE
"579","_q8H3","Qi","7XS",2017-07-17,4.005,49.81,19,10,FALSE
"580","_q8H3","Qi","7XS",2017-07-27,15.445,40.74,10,35,FALSE
"581","_q8H3","Qi","7XS",2017-08-31,20.18,51.8,35,12,FALSE
"582","_q8H3","Qi","7XS",2017-09-12,4.55,43.93,12,8,FALSE
"583","_q8H3","Qi","7XS",2017-09-20,3.8,41.73,8,15,FALSE
"584","_q8H3","Qi","7XS",2017-10-05,22.77,55.79,15,6,FALSE
"585","_q8H3","Qi","7XS",2017-10-11,3.545,36,6,9,FALSE
"586","_q8H3","Qi","7XS",2017-10-20,21.895,62.89,9,27,FALSE
"587","_q8H3","Qi","7XS",2017-11-16,18.424,55.89,27,8,FALSE
"588","_q8H3","Qi","7XS",2017-11-24,3.73,36.17,8,28,FALSE
"589","_q8H3","Qi","7XS",2017-12-22,22.68,32,28,12,FALSE
"590","_q8H3","Qi","7XS",2018-01-03,19.945,55,12,8,FALSE
"591","_q8H3","Qi","7XS",2018-01-11,5.95,48.33,8,8,FALSE
"592","_q8H3","Qi","7XS",2018-01-19,21.42,56.69,8,17,FALSE
"593","_q8H3","Qi","7XS",2018-02-05,4.56,60.96,17,11,FALSE
"594","_q8H3","Qi","7XS",2018-02-16,18.335,58.25,11,1,FALSE
"595","_q8H3","Qi","7XS",2018-02-17,0.305,3.42,1,6,FALSE
"596","_q8H3","Qi","7XS",2018-02-23,3.76,52,6,14,FALSE
"597","_q8H3","Qi","7XS",2018-03-09,18.095,63.23,14,8,FALSE
"598","_q8H3","Qi","7XS",2018-03-17,1.945,40.16,8,6,FALSE
"599","_q8H3","Qi","7XS",2018-03-23,24.665,82.22,6,14,FALSE
"600","_q8H3","Qi","7XS",2018-04-06,3.875,63,14,7,FALSE
"601","_q8H3","Qi","7XS",2018-04-13,6.1,56.21,7,28,FALSE
"602","_q8H3","Qi","7XS",2018-05-11,11.265,59.75,28,26,FALSE
"603","_q8H3","Qi","7XS",2018-06-06,1.85,51.83,26,12,FALSE
"604","_q8H3","Qi","7XS",2018-06-18,12.055,48.83,12,21,FALSE
"605","_q8H3","Qi","7XS",2018-07-09,5.395,45.68,21,17,FALSE
"606","_q8H3","Qi","7XS",2018-07-26,9.85,45.93,17,6,FALSE
"607","_q8H3","Qi","7XS",2018-08-01,0.75,20.5,6,33,FALSE
"608","_q8H3","Qi","7XS",2018-09-03,4.535,35.15,33,10,FALSE
"609","_q8H3","Qi","7XS",2018-09-13,16.765,47.82,10,15,FALSE
"610","_q8H3","Qi","7XS",2018-09-28,6.715,54.37,15,13,FALSE
"611","_q8H3","Qi","7XS",2018-10-11,5.085,53.92,13,7,FALSE
"612","_rAWO","Yn","Rtw",2016-05-19,0.79,3.95,0,256,FALSE
"613","_rAWO","Yn","Rtw",2017-01-30,0.605,4.2,256,5,FALSE
"614","_rAWO","Yn","Rtw",2017-02-04,1.025,7.12,5,13,FALSE
"615","_rAWO","Yn","Rtw",2017-02-17,2.595,24.88,13,8,FALSE
"616","_rAWO","Yn","Rtw",2017-02-25,1.025,7.12,8,9,FALSE
"617","_rAWO","Yn","Rtw",2017-03-06,0.49,3.41,9,5,FALSE
"618","_rAWO","Yn","Rtw",2017-03-11,2.65,16.37,5,3,FALSE
"619","_rAWO","Yn","Rtw",2017-03-14,1.495,3.99,3,2,FALSE
"620","_rAWO","Yn","Rtw",2017-03-16,0.92,2.71,2,2,FALSE
"621","_rAWO","Yn","Rtw",2017-03-18,1.135,25.76,2,2,FALSE
"622","_rAWO","Yn","Rtw",2017-03-20,1.17,4.64,2,4,FALSE
"623","_rAWO","Yn","Rtw",2017-03-24,0.9,9.71,4,1,FALSE
"624","_rAWO","Yn","Rtw",2017-03-25,0.795,14.98,1,7,FALSE
"625","_rAWO","Yn","Rtw",2017-04-01,0.51,9.34,7,2,FALSE
"626","_rAWO","Yn","Rtw",2017-04-03,0.485,3.37,2,5,FALSE
"627","_rAWO","Yn","Rtw",2017-04-08,0.665,8.56,5,2,FALSE
"628","_rAWO","Yn","Rtw",2017-04-10,0.775,5.97,2,3,FALSE
"629","_rAWO","Yn","Rtw",2017-04-13,4.175,15.64,3,2,FALSE
"630","_rAWO","Yn","Rtw",2017-04-15,1.775,8.08,2,7,FALSE
"631","_rAWO","Yn","Rtw",2017-04-22,3.91,21.59,7,5,FALSE
"632","_rAWO","Yn","Rtw",2017-04-27,1.885,9.7,5,2,FALSE
"633","_rAWO","Yn","Rtw",2017-04-29,2.045,21.34,2,4,FALSE
"634","_rAWO","Yn","Rtw",2017-05-03,0.26,6.34,4,3,FALSE
"635","_rAWO","Yn","Rtw",2017-05-06,1.585,9.29,3,2,FALSE
"636","_rAWO","Yn","Rtw",2017-05-08,0.695,5.48,2,4,FALSE
"637","_rAWO","Yn","Rtw",2017-05-12,1.895,5.89,4,8,FALSE
"638","_rAWO","Yn","Rtw",2017-05-20,0.85,17.58,8,2,FALSE
"639","_rAWO","Yn","Rtw",2017-05-22,0.615,4.97,2,2,FALSE
"640","_rAWO","Yn","Rtw",2017-05-24,2.115,8.75,2,6,FALSE
"641","_rAWO","Yn","Rtw",2017-05-30,0.86,6.69,6,4,FALSE
"642","_rAWO","Yn","Rtw",2017-06-03,0.605,6.6,4,5,FALSE
"643","_rAWO","Yn","Rtw",2017-06-08,1.52,4.16,5,13,FALSE
"644","_rAWO","Yn","Rtw",2017-06-21,0.77,6.03,13,2,FALSE
"645","_rAWO","Yn","Rtw",2017-06-23,3.645,17.87,2,10,FALSE
"646","_rAWO","Yn","Rtw",2017-07-03,0.725,5.69,10,5,FALSE
"647","_rAWO","Yn","Rtw",2017-07-08,2.505,13.56,5,3,FALSE
"648","_rAWO","Yn","Rtw",2017-07-11,0.585,4.07,3,2,FALSE
"649","_rAWO","Yn","Rtw",2017-07-13,1.81,8.95,2,9,FALSE
"650","_rAWO","Yn","Rtw",2017-07-22,1.015,11.47,9,2,FALSE
"651","_rAWO","Yn","Rtw",2017-07-24,0.425,2.95,2,7,FALSE
"652","_rAWO","Yn","Rtw",2017-07-31,0.785,5.44,7,2,FALSE
"653","_rAWO","Yn","Rtw",2017-08-02,1.57,4.51,2,2,FALSE
"654","_rAWO","Yn","Rtw",2017-08-04,0.585,8.26,2,3,FALSE
"655","_rAWO","Yn","Rtw",2017-08-07,0.68,4.71,3,5,FALSE
"656","_rAWO","Yn","Rtw",2017-08-12,1.78,30.69,5,2,FALSE
"657","_rAWO","Yn","Rtw",2017-08-14,1.735,3.73,2,11,FALSE
"658","_rAWO","Yn","Rtw",2017-08-25,1.215,15.85,11,1,FALSE
"659","_rAWO","Yn","Rtw",2017-08-26,0.83,7.43,1,2,FALSE
"660","_rAWO","Yn","Rtw",2017-08-28,1.61,5.11,2,2,FALSE
"661","_rAWO","Yn","Rtw",2017-08-30,0.71,4.93,2,2,FALSE
"662","_rAWO","Yn","Rtw",2017-09-01,0.49,7.79,2,1,FALSE
"663","_rAWO","Yn","Rtw",2017-09-02,1.83,21.31,1,4,FALSE
"664","_rAWO","Yn","Rtw",2017-09-06,1.7,5.92,4,2,FALSE
"665","_rAWO","Yn","Rtw",2017-09-08,0.99,11.27,2,3,FALSE
"666","_rAWO","Yn","Rtw",2017-09-11,0.415,2.47,3,1,FALSE
"667","_rAWO","Yn","Rtw",2017-09-12,0.975,7.33,1,4,FALSE
"668","_rAWO","Yn","Rtw",2017-09-16,0.33,6.14,4,9,FALSE
"669","_rAWO","Yn","Rtw",2017-09-25,0.58,4.03,9,5,FALSE
"670","_rAWO","Yn","Rtw",2017-09-30,1.695,20.53,5,7,FALSE
"671","_rAWO","Yn","Rtw",2017-10-07,2.015,10.07,7,7,FALSE
"672","_rAWO","Yn","Rtw",2017-10-14,1.22,13.2,7,2,FALSE
"673","_rAWO","Yn","Rtw",2017-10-16,1.525,2.19,2,1,FALSE
"674","_rAWO","Yn","Rtw",2017-10-17,1.71,11.43,1,4,FALSE
"675","_rAWO","Yn","Rtw",2017-10-21,1.99,26.4,4,2,FALSE
"676","_rAWO","Yn","Rtw",2017-10-23,2.235,8.51,2,5,FALSE
"677","_rAWO","Yn","Rtw",2017-10-28,0.82,12.45,5,3,FALSE
"678","_rAWO","Yn","Rtw",2017-10-31,0.705,6.41,3,13,FALSE
"679","_rAWO","Yn","Rtw",2017-11-13,0.655,5.85,13,2,FALSE
"680","_rAWO","Yn","Rtw",2017-11-15,0.685,6.32,2,2,FALSE
"681","_rAWO","Yn","Rtw",2017-11-17,0.89,11.24,2,1,FALSE
"682","_rAWO","Yn","Rtw",2017-11-18,1.055,16.43,1,2,FALSE
"683","_rAWO","Yn","Rtw",2017-11-20,0.55,3.82,2,4,FALSE
"684","_rAWO","Yn","Rtw",2017-11-24,5.26,19.87,4,1,FALSE
"685","_rAWO","Yn","Rtw",2017-11-25,3.31,44.2,1,5,FALSE
"686","_rAWO","Yn","Rtw",2017-11-30,1.535,4.27,5,1,FALSE
"687","_rAWO","Yn","Rtw",2017-12-01,0.87,11.31,1,4,FALSE
"688","_rAWO","Yn","Rtw",2017-12-05,1.725,3.31,4,4,FALSE
"689","_rAWO","Yn","Rtw",2017-12-09,2.53,25.12,4,2,FALSE
"690","_rAWO","Yn","Rtw",2017-12-11,0.85,5.91,2,3,FALSE
"691","_rAWO","Yn","Rtw",2017-12-14,2.395,16.44,3,1,FALSE
