customer,shop,date,month,wday,quantity,billing,datediff_next,max_date
1_Rfh,5S8,2018-10-19,10,6,1.32,20.74,0,TRUE
1~QJB,7ti,2018-10-22,10,2,5,23.75,0,TRUE
11l5m,bbb,2017-07-27,7,5,3,13.75,0,TRUE
12al4,8TO,2018-10-26,10,6,5.475,27.4,0,TRUE
12u9t,uRf,2018-10-22,10,2,2.155,2.72,0,TRUE
13sXp,7XS,2018-10-27,10,7,8.57,7.02,0,TRUE
14iJc,AWT,2018-10-11,10,5,2.14,14.75,0,TRUE
150ud,~iy,2018-10-11,10,5,1.058,15.34,0,TRUE
160E2,F50,2018-10-04,10,5,3.59,14.17,0,TRUE
16Ej~,7ti,2018-05-25,5,6,3.525,44.26,0,TRUE
16NN6,KFW,2018-10-26,10,6,2.102,35.83,0,TRUE
17qJk,8TO,2018-10-31,10,4,2.025,34.81,0,TRUE
17X0_,~iy,2018-10-26,10,6,1.468,11.58,0,TRUE
18_pM,7ti,2018-10-22,10,2,2.485,42.46,0,TRUE
183kv,bbb,2018-10-23,10,3,2,5.6,0,TRUE
18XAv,7ti,2018-09-18,9,3,7.305,60.26,0,TRUE
19GOv,KFW,2018-09-22,9,7,1.948,26.11,0,TRUE
19Zjd,uRf,2018-10-31,10,4,0.975,8.6,0,TRUE
1a5Sp,5S8,2018-07-12,7,5,5,22.4,0,TRUE
1AG1q,~iy,2018-10-23,10,3,5.756,22.9,0,TRUE
1aJap,0aM,2018-10-27,10,7,2.806,11.06,0,TRUE
1aVp~,7XS,2018-02-02,2,6,0.59,14.1,0,TRUE
1bBmb,~iy,2018-10-30,10,3,4.226,45.24,0,TRUE
1Bd2Y,7M4,2018-10-17,10,4,6,6.06,0,TRUE
1BmAP,5S8,2018-10-22,10,2,1,6.95,0,TRUE
1BreP,0aM,2018-10-31,10,4,1.55,23.2,0,TRUE
1cgep,AWT,2018-10-29,10,2,4.3,43.92,0,TRUE
1cZcW,bbb,2018-02-05,2,2,2.78,47.85,0,TRUE
1D3jW,uRf,2018-10-23,10,3,1.52,7.4,0,TRUE
1dd2C,AWT,2018-10-31,10,4,5.955,49.15,0,TRUE
1dl2z,tbv,2018-10-20,10,7,2.38,30.61,0,TRUE
1dMFk,bbb,2018-10-17,10,4,0.355,15.01,0,TRUE
1edKw,7ti,2018-10-26,10,6,1,6.95,0,TRUE
1Eeiz,tbv,2018-09-28,9,6,0.986,15.24,0,TRUE
1EkCd,7M4,2018-10-26,10,6,6.04,64.61,0,TRUE
1F5EH,AWT,2018-10-01,10,2,4.525,9.38,0,TRUE
1Fe0D,8TO,2018-07-06,7,6,1.35,21.53,0,TRUE
1fHri,7ti,2018-10-13,10,7,3,15.95,0,TRUE
1fucq,~iy,2018-10-29,10,2,0.256,9.19,0,TRUE
1FVHQ,AWT,2018-10-31,10,4,0.42,21.14,0,TRUE
1g6Fh,JFC,2018-10-24,10,4,3.985,14.23,0,TRUE
1gcxA,tbv,2018-10-23,10,3,4.182,76.41,0,TRUE
1GLmS,tbv,2018-10-26,10,6,10.126,62.01,0,TRUE
1gOik,8TO,2018-10-25,10,5,0.415,7.79,0,TRUE
1gQeH,HYm,2018-10-25,10,5,1.46,22.36,0,TRUE
1gst_,J5B,2018-10-31,10,4,3.715,60.29,0,TRUE
1GYo_,fDV,2018-10-26,10,6,1.025,2.12,0,TRUE
1HKhC,7XS,2018-10-17,10,4,0.745,14.08,0,TRUE
1hrN_,AWT,2018-10-20,10,7,2.735,41.22,0,TRUE
1HTy5,0aM,2018-10-31,10,4,0.442,8.35,0,TRUE
1IF2Z,F50,2018-10-26,10,6,1.085,10.68,0,TRUE
1iVZO,KFW,2018-10-26,10,6,2.792,27.78,0,TRUE
1j9_2,fDV,2018-10-30,10,3,1.435,2.6,0,TRUE
1JAzv,7XS,2018-10-31,10,4,3.51,24.04,0,TRUE
1jC3I,7ti,2018-10-18,10,5,2.33,3.5,0,TRUE
1jpYE,~iy,2018-10-31,10,4,2.94,44.1,0,TRUE
1kbrN,tbv,2018-10-29,10,2,2.596,22.27,0,TRUE
1Khqo,fDV,2018-09-14,9,6,0.41,16.56,0,TRUE
1ki8w,JFC,2018-10-26,10,6,5.385,29.01,0,TRUE
1kKoq,tbv,2018-10-27,10,7,4.724,41.34,0,TRUE
1krju,JFC,2018-10-27,10,7,2.84,6.13,0,TRUE
1L3J7,~iy,2018-10-26,10,6,0.426,8.96,0,TRUE
1lBT4,AWT,2018-10-30,10,3,5.115,34.15,0,TRUE
1lEhi,KFW,2018-10-11,10,5,1.966,41.04,0,TRUE
1LJAM,0aM,2018-10-29,10,2,3.19,27.18,0,TRUE
1mc1t,7M4,2018-10-31,10,4,0.52,6.56,0,TRUE
1mggq,AWT,2018-10-06,10,7,0.33,4.26,0,TRUE
1mhVu,Ed0,2018-09-21,9,6,0.425,6.16,0,TRUE
1MM1B,Ed0,2018-10-02,10,3,5.055,39.2,0,TRUE
1mP4R,HYm,2018-10-25,10,5,7.84,59.64,0,TRUE
1n7mr,nRq,2018-10-26,10,6,0.975,14.23,0,TRUE
1N867,5S8,2018-09-15,9,7,0.635,7.72,0,TRUE
1n9Wk,7ti,2018-10-18,10,5,3.165,17.92,0,TRUE
1Nc5s,5S8,2018-10-31,10,4,1.585,24.57,0,TRUE
1ngMI,7ti,2018-10-25,10,5,0.6,6.75,0,TRUE
1o1G4,7ti,2018-09-21,9,6,1.305,16.11,0,TRUE
1OfOk,tbv,2018-06-26,6,3,1.15,9.12,0,TRUE
1osaw,5S8,2018-09-14,9,6,1.8,20.67,0,TRUE
1P3vq,AWT,2018-10-04,10,5,1.23,20.38,0,TRUE
1pejx,0aM,2018-10-27,10,7,2.826,21.31,0,TRUE
1pgAd,~iy,2018-09-05,9,4,0.668,19.04,0,TRUE
1pKzB,AWT,2018-10-06,10,7,0.41,6.15,0,TRUE
1PPpt,~iy,2018-10-30,10,3,1.118,17.96,0,TRUE
1puVR,bbb,2018-10-26,10,6,2.515,11,0,TRUE
1Pw1K,lFX,2018-06-15,6,6,2.45,228.52,0,TRUE
1q0jm,Ed0,2018-10-31,10,4,1.73,21.79,0,TRUE
1QGT4,AWT,2018-10-19,10,6,3.47,27.27,0,TRUE
1QQqV,AWT,2018-09-21,9,6,2.165,21.13,0,TRUE
1Qwy0,5S8,2018-06-22,6,6,9.855,106.75,0,TRUE
1riZc,5S8,2018-09-07,9,6,4.205,59.5,0,TRUE
1S8jO,7ti,2018-07-13,7,6,2.12,29.41,0,TRUE
1sAhG,AWT,2018-10-27,10,7,0.79,35.1,0,TRUE
1ScHP,fDV,2018-10-02,10,3,11.445,43.52,0,TRUE
1SCJq,7ti,2016-11-08,11,3,0.915,10.93,0,TRUE
1sdLd,AWT,2018-10-31,10,4,7.495,33.05,0,TRUE
1sFyJ,lFX,2018-10-27,10,7,0.452,38.81,0,TRUE
1SHws,bbb,2018-10-27,10,7,4.24,16.29,0,TRUE
1SLkn,~iy,2018-10-27,10,7,0,0,0,TRUE
1SoCL,~iy,2018-10-22,10,2,5.444,71.43,0,TRUE
1swzT,uRf,2018-10-31,10,4,8.315,39.82,0,TRUE
1T8kG,JFC,2018-10-23,10,3,1.19,13.42,0,TRUE
1Tf45,KFW,2018-10-26,10,6,1.38,39.3,0,TRUE
1tHyc,0aM,2018-10-20,10,7,7.952,88.57,0,TRUE
1Twmm,5S8,2018-10-24,10,4,1.21,16.8,0,TRUE
1uaxi,tbv,2018-10-29,10,2,2.366,24.41,0,TRUE
1UDP~,fDV,2018-09-18,9,3,1.03,13.16,0,TRUE
1uML2,F50,2018-10-27,10,7,0.61,7.99,0,TRUE
1V5Kn,KFW,2018-10-30,10,3,3.696,26.68,0,TRUE
1VCtL,tbv,2018-09-14,9,6,4.7,51.59,0,TRUE
1W5LJ,7ti,2018-10-05,10,6,6.78,88.22,0,TRUE
1W7Dx,5S8,2018-10-18,10,5,1.44,51.05,0,TRUE
1wM1E,Rtw,2018-10-29,10,2,7.4,58.49,0,TRUE
1WPsP,Ed0,2018-10-30,10,3,0.195,2.71,0,TRUE
1Xii1,AWT,2018-10-16,10,3,0.26,8.72,0,TRUE
1y6D8,7ti,2018-10-29,10,2,1.115,16.5,0,TRUE
1Yg~W,5S8,2018-08-30,8,5,1.89,20.98,0,TRUE
1yj3g,~iy,2018-10-13,10,7,1.13,14,0,TRUE
1ypWh,sN6,2018-10-27,10,7,6.445,26.17,0,TRUE
1Z~TN,Ed0,2018-10-25,10,5,4.76,11.54,0,TRUE
1ZDuD,AWT,2018-10-19,10,6,7.52,70.83,0,TRUE
1ziyF,5S8,2018-06-30,6,7,1.77,10.12,0,TRUE
1ZwiE,7ti,2018-09-05,9,4,3.845,35.23,0,TRUE
1ZWV5,7ti,2018-10-29,10,2,3,13.95,0,TRUE
1ZXsJ,AWT,2018-02-12,2,2,1.545,8.99,0,TRUE
1ZxXc,0aM,2018-08-17,8,6,6.6,45,0,TRUE
2_4sG,~iy,2018-07-25,7,4,2.108,33.31,0,TRUE
2_Tdh,~iy,2018-10-31,10,4,6.504,35.88,0,TRUE
2~~2O,Ed0,2018-09-04,9,3,5.835,21.95,0,TRUE
2~7di,~iy,2018-10-26,10,6,6.226,49.91,0,TRUE
2~b32,8TO,2016-10-26,10,4,5.79,12.44,0,TRUE
2~ebU,~iy,2018-10-26,10,6,5.258,44.35,0,TRUE
20kuG,KFW,2018-10-24,10,4,1.824,20.55,0,TRUE
20Lcf,AWT,2018-09-28,9,6,0.73,10.98,0,TRUE
21A7N,uRf,2018-09-10,9,2,5.275,36.59,0,TRUE
21Je_,5S8,2018-06-04,6,2,0.775,11.67,0,TRUE
21JWd,tbv,2018-09-05,9,4,0.584,12.63,0,TRUE
23UBi,7M4,2018-10-03,10,4,0.415,11,0,TRUE
244Sn,Ed0,2018-10-26,10,6,5.095,22.64,0,TRUE
24Csu,fDV,2018-10-01,10,2,2.735,22.98,0,TRUE
25~UP,7XS,2018-10-30,10,3,0.245,5.41,0,TRUE
259vB,KFW,2018-10-19,10,6,3.774,27.69,0,TRUE
25JfC,0aM,2018-08-23,8,5,35.244,313,0,TRUE
25v~f,KFW,2018-09-14,9,6,1.008,4.33,0,TRUE
26~av,tbv,2018-10-11,10,5,0.856,25.11,0,TRUE
26ErL,5S8,2018-10-16,10,3,1.56,17.51,0,TRUE
27hpS,5S8,2018-10-11,10,5,4.695,51.29,0,TRUE
27PcL,bbb,2018-10-18,10,5,10.595,15.17,0,TRUE
27PSX,KFW,2018-10-22,10,2,1.814,5.93,0,TRUE
27Utm,nRq,2018-10-26,10,6,0.975,25.95,0,TRUE
2862J,7ti,2018-10-23,10,3,1.55,24.73,0,TRUE
287zD,7M4,2018-06-25,6,2,0.565,11,0,TRUE
28av1,sN6,2018-10-04,10,5,3.67,11.11,0,TRUE
28RDA,AWT,2018-10-11,10,5,4.015,40.13,0,TRUE
2A~hm,AWT,2018-10-20,10,7,0.17,2.38,0,TRUE
2aj41,uRf,2018-10-25,10,5,2.335,5.95,0,TRUE
2aNdd,bbb,2018-10-31,10,4,5,2.75,0,TRUE
2B_zM,KFW,2018-09-15,9,7,4,2.4,0,TRUE
2BHpK,F50,2018-06-29,6,6,5.925,28.97,0,TRUE
2cfPH,KFW,2018-10-27,10,7,0.95,15.13,0,TRUE
2cGWx,8TO,2018-07-02,7,2,4.85,34.39,0,TRUE
2cQEE,7ti,2018-10-26,10,6,2.605,14.23,0,TRUE
2CR3d,5S8,2018-10-06,10,7,3.45,52.04,0,TRUE
2D~3L,J5B,2018-10-27,10,7,3.88,57,0,TRUE
2D6Gp,7M4,2018-10-26,10,6,0.98,15.49,0,TRUE
2edyq,AWT,2018-10-17,10,4,3.145,20.93,0,TRUE
2efae,7XS,2018-10-25,10,5,0.925,10.12,0,TRUE
2fzdJ,AWT,2018-09-10,9,2,0.275,3.71,0,TRUE
2G~MW,7ti,2018-10-25,10,5,1.105,16.35,0,TRUE
2g3hV,bbb,2018-10-24,10,4,12,8.28,0,TRUE
2geE3,~iy,2018-09-15,9,7,15.746,138.14,0,TRUE
2gMBO,sN6,2018-10-16,10,3,1.635,6.11,0,TRUE
2gx4Y,F50,2018-06-22,6,6,3.03,19.74,0,TRUE
2GY0E,~iy,2018-10-13,10,7,4.32,40.63,0,TRUE
2gYEe,fDV,2018-10-29,10,2,8.505,83.03,0,TRUE
2HBCF,AWT,2018-10-20,10,7,5.44,106.5,0,TRUE
2HclV,7XS,2018-10-31,10,4,3.22,34.39,0,TRUE
2hHqq,HYm,2018-10-26,10,6,2.42,22.68,0,TRUE
2hL7f,nRq,2018-10-19,10,6,1.975,19.03,0,TRUE
2hqIu,5S8,2018-09-15,9,7,2.535,38.1,0,TRUE
2ht7a,AWT,2018-10-30,10,3,0.95,26.86,0,TRUE
2htdy,7XS,2018-10-18,10,5,6.85,13.63,0,TRUE
2HTpw,5S8,2018-10-29,10,2,4.86,48.71,0,TRUE
2IAKS,~iy,2018-10-29,10,2,2.574,30.23,0,TRUE
2iENZ,JFC,2018-04-17,4,3,0.315,3.59,0,TRUE
2ilbi,tbv,2018-10-31,10,4,3.396,5.29,0,TRUE
2imhB,0aM,2018-08-17,8,6,2.11,18.54,0,TRUE
2j6RG,lFX,2018-10-05,10,6,0.968,21.3,0,TRUE
2JsU7,7ti,2018-09-29,9,7,1.565,6.21,0,TRUE
2K6g~,7XS,2018-10-15,10,2,0.69,8.35,0,TRUE
2Kak_,nRq,2018-06-28,6,5,0.615,8.14,0,TRUE
2kDYU,bbb,2018-10-01,10,2,0.1,5.9,0,TRUE
2kXdw,AWT,2018-10-13,10,7,0.815,7.01,0,TRUE
2kxtd,bbb,2018-09-05,9,4,2.83,32.36,0,TRUE
2kYV4,tbv,2018-10-09,10,3,1.36,9.38,0,TRUE
2L9nb,~iy,2018-10-26,10,6,5.59,33.13,0,TRUE
2Lx9b,uRf,2018-06-27,6,4,2.88,23.83,0,TRUE
2MAyo,Ed0,2018-05-17,5,5,2.76,21.27,0,TRUE
2mbup,7XS,2018-09-28,9,6,1.345,28.62,0,TRUE
2mjeJ,HYm,2018-10-06,10,7,0.79,10.43,0,TRUE
2mkai,HYm,2018-10-13,10,7,0.36,6.05,0,TRUE
2Mq4Y,AWT,2018-10-27,10,7,3.08,31.11,0,TRUE
2nEl1,bbb,2018-10-18,10,5,2.815,16.17,0,TRUE
2NWjE,7ti,2018-10-31,10,4,4.155,36.84,0,TRUE
2o~mi,5S8,2018-08-04,8,7,3,15.95,0,TRUE
2O9Um,AWT,2018-10-06,10,7,2.19,26.51,0,TRUE
2oa7X,AWT,2018-10-19,10,6,1.07,29.74,0,TRUE
2oYlY,tbv,2018-10-29,10,2,3.26,13.15,0,TRUE
2oZsm,sN6,2018-08-10,8,6,3,7.43,0,TRUE
2p4ST,bbb,2018-10-22,10,2,3.285,12.54,0,TRUE
2P9uC,KFW,2018-10-24,10,4,5.81,81.48,0,TRUE
2pg7H,~iy,2018-10-26,10,6,1.218,22.5,0,TRUE
2pHX5,0aM,2018-10-05,10,6,11.102,140.09,0,TRUE
2PiiF,F50,2018-09-26,9,4,0.71,7.17,0,TRUE
2plVd,AWT,2018-02-17,2,7,3.295,22.9,0,TRUE
2pYdJ,KFW,2018-09-15,9,7,3.186,44.91,0,TRUE
2q4AR,tbv,2018-09-29,9,7,1.168,18.06,0,TRUE
2QpoK,8TO,2018-10-30,10,3,0.595,6.15,0,TRUE
2qXwk,0aM,2018-10-30,10,3,4.212,13.48,0,TRUE
2R0PR,Rtw,2018-10-23,10,3,2,2.48,0,TRUE
2rI1y,nRq,2018-06-14,6,5,1.9,23.48,0,TRUE
2rTHZ,HYm,2018-10-30,10,3,1.895,14.72,0,TRUE
2RXUC,5S8,2018-05-22,5,3,1.74,11.83,0,TRUE
2RyGf,bbb,2018-08-21,8,3,0.925,13.96,0,TRUE
2S0kg,tbv,2018-10-31,10,4,1.198,9.38,0,TRUE
2sRUu,AWT,2018-10-27,10,7,0.77,9.52,0,TRUE
2SSvM,KFW,2018-10-22,10,2,0.37,7.94,0,TRUE
2sTcy,AWT,2018-10-20,10,7,2,27.6,0,TRUE
2svtW,Ed0,2018-10-19,10,6,0.55,7.43,0,TRUE
2tBxy,5S8,2018-07-14,7,7,2.43,29.31,0,TRUE
2tGAD,Rtw,2018-04-21,4,7,4.1,21.84,0,TRUE
2twtP,7ti,2018-08-06,8,2,3.795,27.68,0,TRUE
2U3yT,AWT,2018-09-17,9,2,5.29,22.83,0,TRUE
2uuhS,KFW,2018-10-26,10,6,0.93,11.16,0,TRUE
2UvXi,AWT,2018-03-02,3,6,1.81,11.66,0,TRUE
2V3oz,uRf,2018-09-27,9,5,1.815,7.25,0,TRUE
2VCvn,Rtw,2018-10-23,10,3,4.11,24.84,0,TRUE
2VolZ,8TO,2018-10-26,10,6,3.095,50.84,0,TRUE
2VRPq,0aM,2018-10-26,10,6,3,13.05,0,TRUE
2vSRv,uRf,2018-10-30,10,3,3.465,7.47,0,TRUE
2WgGt,sN6,2018-10-23,10,3,0.7,9.19,0,TRUE
2wQ75,fDV,2018-10-31,10,4,2.975,27.26,0,TRUE
2xup6,fDV,2018-10-31,10,4,3.87,81.04,0,TRUE
2xxal,fDV,2018-09-26,9,4,1.91,24.06,0,TRUE
2YDZv,KFW,2018-10-24,10,4,0.936,17.1,0,TRUE
2YfEF,~iy,2018-09-27,9,5,2.166,10.52,0,TRUE
2yusd,5S8,2018-10-26,10,6,7.635,67.75,0,TRUE
2ZfbA,J5B,2018-10-31,10,4,1.815,26.18,0,TRUE
2zgLF,AWT,2018-10-05,10,6,2.345,14.32,0,TRUE
3~1HE,AWT,2018-09-18,9,3,2.345,26.87,0,TRUE
30h_c,Ed0,2018-09-10,9,2,4.2,16.97,0,TRUE
30UxR,nRq,2018-10-19,10,6,1.965,24.46,0,TRUE
31zLr,AWT,2018-09-05,9,4,2.795,30.12,0,TRUE
32fMM,5S8,2018-10-31,10,4,1.925,61.6,0,TRUE
32hGh,AWT,2018-09-25,9,3,3.54,73.35,0,TRUE
32kCp,JFC,2018-10-27,10,7,3.86,31.69,0,TRUE
33BYt,Rtw,2018-10-27,10,7,3.22,17.53,0,TRUE
33veu,lFX,2018-10-25,10,5,0.394,6.26,0,TRUE
33YdQ,Rtw,2018-09-18,9,3,1.82,12.13,0,TRUE
34dWx,AWT,2018-10-25,10,5,4.505,8.65,0,TRUE
34eFD,lFX,2018-10-19,10,6,3.952,86.84,0,TRUE
34IXn,5S8,2018-10-10,10,4,1.225,53.72,0,TRUE
34rd4,uRf,2018-05-22,5,3,2.67,20.67,0,TRUE
34zQK,KFW,2018-10-23,10,3,0.282,5.5,0,TRUE
354JW,7M4,2018-10-26,10,6,2.005,8.75,0,TRUE
35adZ,AWT,2018-09-17,9,2,1.48,7.24,0,TRUE
35czU,7ti,2018-10-06,10,7,3,23.85,0,TRUE
35tFJ,AWT,2018-09-18,9,3,2.46,16.49,0,TRUE
366XH,5S8,2018-10-01,10,2,0.32,23.08,0,TRUE
36Czc,0aM,2018-09-07,9,6,0.354,4.6,0,TRUE
37d1t,7ti,2018-10-31,10,4,3,13.95,0,TRUE
37OOs,7XS,2018-10-27,10,7,4.305,24.39,0,TRUE
38~bZ,tbv,2018-09-03,9,2,3.388,32.79,0,TRUE
39Mve,lFX,2018-10-20,10,7,1.444,23.75,0,TRUE
3abkm,0aM,2018-10-27,10,7,8.642,52.34,0,TRUE
3Al8a,Ed0,2018-10-31,10,4,6.96,40.48,0,TRUE
3aQ0B,Rtw,2018-10-27,10,7,1.85,32.59,0,TRUE
3ArYy,F50,2018-05-11,5,6,5.22,24.05,0,TRUE
3aYhr,AWT,2018-08-30,8,5,1.545,22.41,0,TRUE
3AYrj,Ed0,2018-04-25,4,4,1.575,12.05,0,TRUE
3b_q6,JFC,2018-10-31,10,4,1.67,8.66,0,TRUE
3b7d0,F50,2018-08-27,8,2,4.065,22.63,0,TRUE
3B8Qj,fDV,2018-10-31,10,4,2.94,2.17,0,TRUE
3bDpF,uRf,2018-10-31,10,4,5.655,36.55,0,TRUE
3c4WV,KFW,2018-10-20,10,7,4.25,75.1,0,TRUE
3CAt~,uRf,2018-10-31,10,4,5.35,24.68,0,TRUE
3d6PN,tbv,2018-09-27,9,5,1.694,22.46,0,TRUE
3dG3n,nRq,2018-10-26,10,6,0.66,13.75,0,TRUE
3dHHP,AWT,2018-10-06,10,7,0.645,4.84,0,TRUE
3Dji~,7ti,2018-05-14,5,2,0.23,2.74,0,TRUE
3dNgP,Rtw,2018-09-11,9,3,1.79,23.51,0,TRUE
3e~zW,nRq,2018-08-10,8,6,1.075,9.41,0,TRUE
3e8oP,AWT,2018-10-15,10,2,2.41,53.42,0,TRUE
3EaEd,~iy,2018-08-14,8,3,0.546,5.95,0,TRUE
3ECf3,5S8,2018-10-04,10,5,1.705,7.55,0,TRUE
3eiaq,5S8,2018-10-15,10,2,0.56,10.32,0,TRUE
3EnMl,AWT,2018-10-27,10,7,8.95,37.94,0,TRUE
3esIn,KFW,2018-10-23,10,3,2.96,46.84,0,TRUE
3f3z4,5S8,2018-10-10,10,4,2.065,15.67,0,TRUE
3f6bn,F50,2018-10-23,10,3,2.425,13.67,0,TRUE
3faOA,uRf,2018-10-11,10,5,5.795,32.43,0,TRUE
3fcUw,Ed0,2018-10-19,10,6,4.225,16.87,0,TRUE
3fMNj,7ti,2018-10-11,10,5,10.935,166.15,0,TRUE
3FnAZ,AWT,2018-01-30,1,3,4.035,9.83,0,TRUE
3gciT,AWT,2018-10-27,10,7,6.285,46.09,0,TRUE
3gDoE,fDV,2018-10-26,10,6,0.255,5.24,0,TRUE
3gsMD,7XS,2018-10-08,10,2,1.69,16.78,0,TRUE
3Guz6,~iy,2018-09-22,9,7,3.89,54.35,0,TRUE
3h1X_,~iy,2018-07-03,7,3,9.77,67.5,0,TRUE
3hWk0,uRf,2018-10-04,10,5,4.905,18.74,0,TRUE
3iHxC,fDV,2018-09-12,9,4,4.52,46.83,0,TRUE
3InYx,5S8,2018-07-24,7,3,1.5,19.2,0,TRUE
3ItC5,AWT,2018-08-06,8,2,8,31.14,0,TRUE
3J5vN,F50,2018-10-30,10,3,7.485,43.76,0,TRUE
3Jc3F,5S8,2018-09-18,9,3,0.98,12.14,0,TRUE
3JcSI,KFW,2018-10-06,10,7,4.964,46.63,0,TRUE
3jfcp,0aM,2018-10-20,10,7,5.348,92.57,0,TRUE
3jHI7,AWT,2018-08-08,8,4,1.2,9.5,0,TRUE
3jM26,AWT,2018-10-25,10,5,4.45,50.24,0,TRUE
3JmIO,sN6,2018-09-12,9,4,3.235,22.15,0,TRUE
3jW0y,0aM,2018-10-27,10,7,2.754,30.78,0,TRUE
3K6LY,sN6,2018-06-02,6,7,4.515,29.67,0,TRUE
3KaSm,~iy,2018-10-31,10,4,2,13.4,0,TRUE
3kf0Q,KFW,2018-10-26,10,6,0.43,5.81,0,TRUE
3kGYY,7ti,2018-10-11,10,5,0.36,19.81,0,TRUE
3kOL2,5S8,2018-10-31,10,4,0.2,4.89,0,TRUE
3KPee,nRq,2018-09-05,9,4,1.425,5.97,0,TRUE
3kqeI,7ti,2018-10-10,10,4,2.715,16.89,0,TRUE
3kUNY,~iy,2018-09-29,9,7,6.496,29.46,0,TRUE
3LfjA,J5B,2018-05-15,5,3,1.645,19.83,0,TRUE
3Lksh,KFW,2018-10-16,10,3,1.002,14.55,0,TRUE
3mlYu,AWT,2018-06-22,6,6,2.27,21.99,0,TRUE
3mN3V,~iy,2018-10-25,10,5,1.702,23.41,0,TRUE
3MNI2,fDV,2018-10-25,10,5,0.24,4.03,0,TRUE
3MVJf,fDV,2018-10-22,10,2,0.47,12.39,0,TRUE
3Mw_e,nRq,2018-09-28,9,6,1.23,14.3,0,TRUE
3N4Sh,uRf,2018-10-03,10,4,4.65,26.82,0,TRUE
3n6Bl,AWT,2018-10-30,10,3,0.35,6.97,0,TRUE
3NCal,5S8,2018-10-26,10,6,1.71,16.53,0,TRUE
3NUyw,5S8,2018-10-13,10,7,2.03,26.7,0,TRUE
3nYNQ,7ti,2018-10-06,10,7,0.51,8.48,0,TRUE
3OEXF,bbb,2018-09-24,9,2,1.22,7.31,0,TRUE
3OQZh,0aM,2018-10-13,10,7,4.518,100.82,0,TRUE
3Ox62,KFW,2018-10-20,10,7,3.088,22.7,0,TRUE
3P12p,AWT,2018-07-16,7,2,1.49,19.58,0,TRUE
3PEjj,HYm,2018-10-19,10,6,2.385,18.9,0,TRUE
3pGkG,Rtw,2018-10-31,10,4,11.625,63.92,0,TRUE
3ppzx,7XS,2018-10-31,10,4,1.54,37,0,TRUE
3pvfq,8TO,2018-10-27,10,7,5.22,20.43,0,TRUE
3pX9i,AWT,2018-09-24,9,2,4.015,30.56,0,TRUE
3QltX,7XS,2018-09-28,9,6,13.625,33.48,0,TRUE
3qsaN,tbv,2018-10-20,10,7,1.896,22.21,0,TRUE
3r65P,fDV,2018-09-21,9,6,6.92,35.09,0,TRUE
3R7j~,AWT,2018-10-30,10,3,1.32,14.04,0,TRUE
3RC_d,5S8,2018-07-28,7,7,1.091,24.65,0,TRUE
3RkmI,8TO,2018-09-29,9,7,3.09,23.24,0,TRUE
3rNn1,0aM,2018-10-29,10,2,4.292,40.16,0,TRUE
3rrS1,Rtw,2018-04-14,4,7,1.68,8.57,0,TRUE
3sBd_,~iy,2018-10-22,10,2,5.422,40.73,0,TRUE
3SHOw,7ti,2018-10-30,10,3,6.89,84.25,0,TRUE
3Stzq,bbb,2018-07-19,7,5,4.965,28.77,0,TRUE
3Syxa,AWT,2018-10-20,10,7,4.205,54.35,0,TRUE
3tLq5,AWT,2018-09-12,9,4,0.345,4.45,0,TRUE
3u4Q2,AWT,2018-10-11,10,5,1.695,19.25,0,TRUE
3uj_d,7ti,2018-10-22,10,2,2.39,34.88,0,TRUE
3UrIo,uRf,2018-10-19,10,6,3.525,21.41,0,TRUE
3UUDG,nRq,2018-09-28,9,6,9.985,56.81,0,TRUE
3vex7,KFW,2018-10-24,10,4,2.958,35.04,0,TRUE
3VqcI,7XS,2018-05-16,5,4,6.455,23.48,0,TRUE
3vRfX,KFW,2018-10-30,10,3,5.25,32.94,0,TRUE
3VsS3,F50,2018-09-26,9,4,1.08,7.22,0,TRUE
3VzRR,0aM,2018-10-20,10,7,2.816,40.51,0,TRUE
3WKoL,uRf,2018-09-07,9,6,0.5,4.33,0,TRUE
3wl7g,fDV,2018-10-31,10,4,1.34,0,0,TRUE
3WR5z,Ed0,2018-10-05,10,6,2.885,22.45,0,TRUE
3X_79,7ti,2018-10-24,10,4,2.155,3.67,0,TRUE
3xcFO,bbb,2018-05-04,5,6,2,17,0,TRUE
3xfgp,AWT,2018-09-10,9,2,2.415,18.79,0,TRUE
3XPev,8TO,2018-10-29,10,2,1.235,19.6,0,TRUE
3Y6WT,Ed0,2018-10-30,10,3,1.595,19.37,0,TRUE
3YCre,AWT,2018-10-31,10,4,0.705,32.84,0,TRUE
3YdqJ,AWT,2018-10-29,10,2,3.05,56.25,0,TRUE
3yiW_,nRq,2018-09-20,9,5,11.08,11.4,0,TRUE
3YZTq,5S8,2018-09-28,9,6,4.45,30.12,0,TRUE
3z8vv,KFW,2018-09-10,9,2,2.716,35.52,0,TRUE
3ZA93,AWT,2018-07-07,7,7,2.515,39.02,0,TRUE
3ZajC,AWT,2018-10-19,10,6,1.365,20.94,0,TRUE
3ZI9h,AWT,2018-10-31,10,4,12.76,100.88,0,TRUE
3ZiUo,fDV,2018-07-03,7,3,0.765,11.4,0,TRUE
3zJF3,7XS,2018-10-30,10,3,2.395,49.53,0,TRUE
3ZMhx,fDV,2018-05-25,5,6,2,6.4,0,TRUE
4_LUj,fDV,2018-10-05,10,6,2,5.4,0,TRUE
