customer,shop,date,month,wday,quantity,billing,num_prod,datediff_next,max_date
_kKBr,sN6,2017-08-12,8,7,0.765,17.21,1,28,FALSE
_kKBr,sN6,2017-09-09,9,7,0.7,16.8,1,38,FALSE
_kKBr,sN6,2017-10-17,10,3,0.48,4.66,1,34,FALSE
_kKBr,sN6,2017-11-20,11,2,0.8,19.03,2,7,FALSE
_kKBr,sN6,2017-11-27,11,2,0.645,14.51,1,5,FALSE
_kKBr,sN6,2017-12-02,12,7,0.61,14.64,1,5,FALSE
_kKBr,sN6,2017-12-07,12,5,1.045,20.38,1,9,FALSE
_kKBr,sN6,2017-12-16,12,7,0.805,15.7,1,14,FALSE
_kKBr,sN6,2017-12-30,12,7,0.915,21.96,1,30,FALSE
_kKBr,sN6,2018-01-29,1,2,0.665,14.48,2,29,FALSE
_kKBr,sN6,2018-02-27,2,3,0.92,13.63,2,10,FALSE
_kKBr,sN6,2018-03-09,3,6,0.92,19.54,2,52,FALSE
_kKBr,sN6,2018-04-30,4,2,0.565,12.71,1,94,FALSE
_knxz,tbv,2016-10-01,10,7,1.338,26.71,5,7,FALSE
_knxz,tbv,2016-10-08,10,7,0.462,6.13,3,14,FALSE
_knxz,tbv,2016-10-22,10,7,0.26,3.11,2,7,FALSE
_knxz,tbv,2016-10-29,10,7,5.75,36.25,7,7,FALSE
_knxz,tbv,2016-11-05,11,7,0.878,15.1,3,7,FALSE
_knxz,tbv,2016-11-12,11,7,1.154,1.26,2,5,FALSE
_knxz,tbv,2016-11-17,11,5,0.598,10.02,3,16,FALSE
_knxz,tbv,2016-12-03,12,7,0.466,6.03,3,7,FALSE
_knxz,tbv,2016-12-10,12,7,1.202,14.46,4,32,FALSE
_knxz,tbv,2017-01-11,1,4,1.05,22.46,6,17,FALSE
_knxz,tbv,2017-01-28,1,7,0.746,8.61,3,7,FALSE
_knxz,tbv,2017-02-04,2,7,0.96,18.1,4,12,FALSE
_knxz,tbv,2017-02-16,2,5,1.39,21.18,7,7,FALSE
_knxz,tbv,2017-02-23,2,5,0.144,1.8,1,2,FALSE
_knxz,tbv,2017-02-25,2,7,4.752,15.04,2,5,FALSE
_knxz,tbv,2017-03-02,3,5,0.884,16.85,3,9,FALSE
_knxz,tbv,2017-03-11,3,7,0.396,3.68,1,14,FALSE
_knxz,tbv,2017-03-25,3,7,1.44,5.19,2,7,FALSE
_knxz,tbv,2017-04-01,4,7,1.56,24.42,5,7,FALSE
_knxz,tbv,2017-04-08,4,7,0.948,11.03,5,5,FALSE
_knxz,tbv,2017-04-13,4,5,1.846,10.59,4,9,FALSE
_knxz,tbv,2017-04-22,4,7,0.4,5.38,2,14,FALSE
_knxz,tbv,2017-05-06,5,7,0.134,1.68,1,19,FALSE
_knxz,tbv,2017-05-25,5,5,2.284,4.8,2,9,FALSE
_knxz,tbv,2017-06-03,6,7,1.818,17.52,5,14,FALSE
_knxz,tbv,2017-06-17,6,7,1,2.85,1,6,FALSE
_knxz,tbv,2017-06-23,6,6,1.446,8.15,2,8,FALSE
_knxz,tbv,2017-07-01,7,7,1.742,14.66,3,7,FALSE
_knxz,tbv,2017-07-08,7,7,1.292,5.94,3,14,FALSE
_knxz,tbv,2017-07-22,7,7,0.272,3.77,2,6,FALSE
_knxz,tbv,2017-07-28,7,6,1.434,8.04,3,17,FALSE
_knxz,tbv,2017-08-14,8,2,0.366,7.22,3,2,FALSE
_knxz,tbv,2017-08-16,8,4,0.124,1.85,1,20,FALSE
_knxz,tbv,2017-09-05,9,3,0.3,4.49,1,4,FALSE
_knxz,tbv,2017-09-09,9,7,1.114,5.33,2,5,FALSE
_knxz,tbv,2017-09-14,9,5,0.306,4.57,1,27,FALSE
_knxz,tbv,2017-10-11,10,4,0.876,14.92,3,22,FALSE
_knxz,tbv,2017-11-02,11,5,1.278,5.86,3,21,FALSE
_knxz,tbv,2017-11-23,11,5,0.108,1.39,1,7,FALSE
_knxz,tbv,2017-11-30,11,5,1.662,10.96,5,16,FALSE
_knxz,tbv,2017-12-16,12,7,1.878,20.14,5,28,FALSE
_knxz,tbv,2018-01-13,1,7,0.246,3.57,2,49,FALSE
_knxz,tbv,2018-03-03,3,7,0.812,14.79,2,6,FALSE
_knxz,tbv,2018-03-09,3,6,0.278,3.96,2,8,FALSE
_knxz,tbv,2018-03-17,3,7,1.662,10.32,4,5,FALSE
_knxz,tbv,2018-03-22,3,5,1,2,1,22,FALSE
_knxz,tbv,2018-04-13,4,6,0.094,1.21,1,15,FALSE
_knxz,tbv,2018-04-28,4,7,1.406,30.02,4,35,FALSE
_knxz,tbv,2018-06-02,6,7,0.706,10.49,3,28,FALSE
_knxz,tbv,2018-06-30,6,7,1.108,3.39,2,14,FALSE
_knxz,tbv,2018-07-14,7,7,0.288,4.11,2,49,FALSE
_knxz,tbv,2018-09-01,9,7,0.576,11.17,2,6,FALSE
_knxz,tbv,2018-09-07,9,6,0.254,3.67,2,8,FALSE
_knxz,tbv,2018-09-15,9,7,0.228,5.66,2,5,FALSE
_knxz,tbv,2018-09-20,9,5,0.926,20.61,3,7,FALSE
_knxz,tbv,2018-09-27,9,5,1.578,10.62,3,29,FALSE
_mBDn,tbv,2017-05-02,5,3,1.16,17.3,5,25,FALSE
_mBDn,tbv,2017-05-27,5,7,4.435,33.02,6,123,FALSE
_mBDn,tbv,2017-09-27,9,4,2.228,9.03,2,5,FALSE
_mBDn,tbv,2017-10-02,10,2,3.262,31.71,8,25,FALSE
_mBDn,tbv,2017-10-27,10,6,1.662,22.37,4,22,FALSE
_mBDn,tbv,2017-11-18,11,7,0.972,27.75,5,2,FALSE
_mBDn,tbv,2017-11-20,11,2,0.402,4.8,1,3,FALSE
_mBDn,tbv,2017-11-23,11,5,0.642,10.88,3,9,FALSE
_mBDn,tbv,2017-12-02,12,7,3.534,51.59,7,37,FALSE
_mBDn,tbv,2018-01-08,1,2,1.972,13.41,3,24,FALSE
_mBDn,tbv,2018-02-01,2,5,1.124,16.09,4,9,FALSE
_mBDn,tbv,2018-02-10,2,7,0.812,12.63,2,3,FALSE
_mBDn,tbv,2018-02-13,2,3,2.312,12.76,3,4,FALSE
_mBDn,tbv,2018-02-17,2,7,1.17,13.98,4,17,FALSE
_mBDn,tbv,2018-03-06,3,3,1.078,16.08,4,28,FALSE
_mBDn,tbv,2018-04-03,4,3,2.92,18.51,3,7,FALSE
_mBDn,tbv,2018-04-10,4,3,3.148,23.67,6,25,FALSE
_mBDn,tbv,2018-05-05,5,7,2.156,27.52,4,5,FALSE
_mBDn,tbv,2018-05-10,5,5,1.552,26.51,4,21,FALSE
_mBDn,tbv,2018-05-31,5,5,1.128,16.6,4,16,FALSE
_mBDn,tbv,2018-06-16,6,7,3.854,46.36,8,79,FALSE
_mBDn,tbv,2018-09-03,9,2,1.998,39.34,7,7,FALSE
_mBDn,tbv,2018-09-10,9,2,1.216,24.16,5,4,FALSE
_mBDn,tbv,2018-09-14,9,6,5.554,36.47,9,12,FALSE
_mBDn,tbv,2018-09-26,9,4,1.282,17.64,4,5,FALSE
_mBDn,tbv,2018-10-01,10,2,0.386,6.79,1,5,FALSE
_mBDn,tbv,2018-10-06,10,7,4.386,36.99,5,24,FALSE
_mSpt,bbb,2016-01-13,1,4,12.885,66.03,15,26,FALSE
_mSpt,bbb,2016-02-08,2,2,11.25,37.54,9,19,FALSE
_mSpt,bbb,2016-02-27,2,7,8.89,45.06,9,4,FALSE
_mSpt,bbb,2016-03-02,3,4,11,10.3,2,19,FALSE
_mSpt,bbb,2016-03-21,3,2,10.865,36.35,7,16,FALSE
_mSpt,bbb,2016-04-06,4,4,17.39,39.79,8,17,FALSE
_mSpt,bbb,2016-04-23,4,7,19.28,48.14,9,9,FALSE
_mSpt,bbb,2016-05-02,5,2,20.395,48.19,10,28,FALSE
_mSpt,bbb,2016-05-30,5,2,21.725,47.38,8,28,FALSE
_mSpt,bbb,2016-06-27,6,2,8.825,43.64,9,30,FALSE
_mSpt,bbb,2016-07-27,7,4,18.325,55.42,11,62,FALSE
_mSpt,bbb,2016-09-27,9,3,7,18.35,5,7,FALSE
_mSpt,bbb,2016-10-04,10,3,17,14.22,6,21,FALSE
_mSpt,bbb,2016-10-25,10,3,4,11,1,41,FALSE
_mSpt,bbb,2016-12-05,12,2,18,28.4,6,43,FALSE
_mSpt,bbb,2017-01-17,1,3,4.245,17.13,2,16,FALSE
_mSpt,bbb,2017-02-02,2,5,4,11.4,1,20,FALSE
_mSpt,bbb,2017-02-22,2,4,14.775,30.85,6,7,FALSE
_mSpt,bbb,2017-03-01,3,4,3,8.55,1,7,FALSE
_mSpt,bbb,2017-03-08,3,4,2,5.7,1,13,FALSE
_mSpt,bbb,2017-03-21,3,3,18.945,49.58,9,14,FALSE
_mSpt,bbb,2017-04-04,4,3,14.9,33.16,6,8,FALSE
_mSpt,bbb,2017-04-12,4,4,5,13.35,2,28,FALSE
_mSpt,bbb,2017-05-10,5,4,5,12.08,3,28,FALSE
_mSpt,bbb,2017-06-07,6,4,12.46,20.69,3,7,FALSE
_mSpt,bbb,2017-06-14,6,4,4,5.43,3,76,FALSE
_mSpt,bbb,2017-08-29,8,3,15.015,24.66,8,29,FALSE
_mSpt,bbb,2017-09-27,9,4,4,10.8,2,14,FALSE
_mSpt,bbb,2017-10-11,10,4,5,15.08,3,27,FALSE
_mSpt,bbb,2017-11-07,11,3,11.235,9.3,4,8,FALSE
_mSpt,bbb,2017-11-15,11,4,5,10.83,3,15,FALSE
_mSpt,bbb,2017-11-30,11,5,12.48,14.73,4,21,FALSE
_mSpt,bbb,2017-12-21,12,5,4.145,10.45,3,41,FALSE
_mSpt,bbb,2018-01-31,1,4,5,14.15,2,9,FALSE
_mSpt,bbb,2018-02-09,2,6,1.68,19.18,3,17,FALSE
_mSpt,bbb,2018-02-26,2,2,16,23.14,6,4,FALSE
_mSpt,bbb,2018-03-02,3,6,0.74,11.38,2,15,FALSE
_mSpt,bbb,2018-03-17,3,7,7.01,33,5,9,FALSE
_mSpt,bbb,2018-03-26,3,2,5.45,15.86,3,171,FALSE
_p0LG,AWT,2017-12-18,12,2,3.65,26.03,5,3,FALSE
_p0LG,AWT,2017-12-21,12,5,2.21,34.22,6,12,FALSE
_p0LG,AWT,2018-01-02,1,3,2.87,28.12,4,2,FALSE
_p0LG,AWT,2018-01-04,1,5,1.725,15.29,3,1,FALSE
_p0LG,AWT,2018-01-05,1,6,1,35,1,6,FALSE
_p0LG,AWT,2018-01-11,1,5,5.75,33.05,8,16,FALSE
_p0LG,AWT,2018-01-27,1,7,5.63,45.83,7,10,FALSE
_p0LG,AWT,2018-02-06,2,3,3.19,48.96,8,13,FALSE
_p0LG,AWT,2018-02-19,2,2,3.545,45.19,6,3,FALSE
_p0LG,AWT,2018-02-22,2,5,2.78,26.11,5,15,FALSE
_p0LG,AWT,2018-03-09,3,6,2.885,48.05,7,22,FALSE
_p0LG,AWT,2018-03-31,3,7,3.26,57.84,9,10,FALSE
_p0LG,AWT,2018-04-10,4,3,1.07,29.62,4,6,FALSE
_p0LG,AWT,2018-04-16,4,2,1.16,27.06,6,8,FALSE
_p0LG,AWT,2018-04-24,4,3,1.04,19.52,4,6,FALSE
_p0LG,AWT,2018-04-30,4,2,3.68,37.74,6,3,FALSE
_p0LG,AWT,2018-05-03,5,5,1.83,36.65,6,22,FALSE
_p0LG,AWT,2018-05-25,5,6,5.21,30.03,7,6,FALSE
_p0LG,AWT,2018-05-31,5,5,2.38,10.19,4,23,FALSE
_p0LG,AWT,2018-06-23,6,7,1.18,14.61,3,7,FALSE
_p0LG,AWT,2018-06-30,6,7,5.555,45.69,10,7,FALSE
_p0LG,AWT,2018-07-07,7,7,3.015,45.25,10,12,FALSE
_p0LG,AWT,2018-07-19,7,5,3.255,41.95,8,6,FALSE
_p0LG,AWT,2018-07-25,7,4,2.835,34.71,7,3,FALSE
_p0LG,AWT,2018-07-28,7,7,3.425,21.61,5,4,FALSE
_p0LG,AWT,2018-08-01,8,4,1.455,17.5,4,6,FALSE
_p0LG,AWT,2018-08-07,8,3,6.365,42.07,7,20,FALSE
_p0LG,AWT,2018-08-27,8,2,6.42,40.57,10,4,FALSE
_p0LG,AWT,2018-08-31,8,6,3.165,11.38,4,48,FALSE
_p0LG,AWT,2018-10-18,10,5,3.83,46.55,6,2,FALSE
_q8H3,7XS,2016-01-02,1,7,1.36,22.97,7,12,FALSE
_q8H3,7XS,2016-01-14,1,5,16.29,42.01,10,9,FALSE
_q8H3,7XS,2016-01-23,1,7,3.38,37.9,10,14,FALSE
_q8H3,7XS,2016-02-06,2,7,17,47.44,12,13,FALSE
_q8H3,7XS,2016-02-19,2,6,20.21,45.01,13,7,FALSE
_q8H3,7XS,2016-02-26,2,6,19.16,52.7,13,7,FALSE
_q8H3,7XS,2016-03-04,3,6,17.785,39.09,12,8,FALSE
_q8H3,7XS,2016-03-12,3,7,14.79,46.55,13,10,FALSE
_q8H3,7XS,2016-03-22,3,3,15.82,34.51,9,10,FALSE
_q8H3,7XS,2016-04-01,4,6,21.745,51.16,13,15,FALSE
_q8H3,7XS,2016-04-16,4,7,21.22,54.97,13,7,FALSE
_q8H3,7XS,2016-04-23,4,7,6.005,54.76,13,9,FALSE
_q8H3,7XS,2016-05-02,5,2,16.065,44.41,13,9,FALSE
_q8H3,7XS,2016-05-11,5,4,8.575,42.07,11,7,FALSE
_q8H3,7XS,2016-05-18,5,4,15.07,37.02,10,9,FALSE
_q8H3,7XS,2016-05-27,5,6,20.4,53.08,15,12,FALSE
_q8H3,7XS,2016-06-08,6,4,15.005,48.59,14,8,FALSE
_q8H3,7XS,2016-06-16,6,5,18.445,57.41,14,6,FALSE
_q8H3,7XS,2016-06-22,6,4,5.665,64.5,14,14,FALSE
_q8H3,7XS,2016-07-06,7,4,2.875,35.65,9,9,FALSE
_q8H3,7XS,2016-07-15,7,6,1.755,32.04,9,10,FALSE
_q8H3,7XS,2016-07-25,7,2,19.23,63.15,14,8,FALSE
_q8H3,7XS,2016-08-02,8,3,15.595,71.48,14,35,FALSE
_q8H3,7XS,2016-09-06,9,3,19.2,60.28,12,15,FALSE
_q8H3,7XS,2016-09-21,9,4,17.895,56.85,13,15,FALSE
_q8H3,7XS,2016-10-06,10,5,22.11,74.55,14,14,FALSE
_q8H3,7XS,2016-10-20,10,5,22.715,67.75,13,11,FALSE
_q8H3,7XS,2016-10-31,10,2,18.34,48.07,10,9,FALSE
_q8H3,7XS,2016-11-09,11,4,18.195,55.9,12,9,FALSE
_q8H3,7XS,2016-11-18,11,6,20.76,63.01,14,19,FALSE
_q8H3,7XS,2016-12-07,12,4,6.425,58.33,14,9,FALSE
_q8H3,7XS,2016-12-16,12,6,16.805,57.44,14,7,FALSE
_q8H3,7XS,2016-12-23,12,6,1.605,37.25,9,7,FALSE
_q8H3,7XS,2016-12-30,12,6,3.335,51.63,13,6,FALSE
_q8H3,7XS,2017-01-05,1,5,1.365,21.36,7,6,FALSE
_q8H3,7XS,2017-01-11,1,4,15.835,43.99,11,9,FALSE
_q8H3,7XS,2017-01-20,1,6,3.365,50.82,12,7,FALSE
_q8H3,7XS,2017-01-27,1,6,18.07,64.76,18,14,FALSE
_q8H3,7XS,2017-02-10,2,6,6.66,72.47,16,12,FALSE
_q8H3,7XS,2017-02-22,2,4,6.735,38.12,16,9,FALSE
_q8H3,7XS,2017-03-03,3,6,8.8,55.62,14,1,FALSE
_q8H3,7XS,2017-03-04,3,7,5,0,5,25,FALSE
_q8H3,7XS,2017-03-29,3,4,5.585,46.94,12,15,FALSE
_q8H3,7XS,2017-04-13,4,5,2.28,30.6,9,35,FALSE
_q8H3,7XS,2017-05-18,5,5,16.18,51.84,14,16,FALSE
_q8H3,7XS,2017-06-03,6,7,13.74,40.56,9,18,FALSE
_q8H3,7XS,2017-06-21,6,4,20.42,47.47,11,7,FALSE
_q8H3,7XS,2017-06-28,6,4,30.98,87.08,21,19,FALSE
_q8H3,7XS,2017-07-17,7,2,4.005,49.81,13,10,FALSE
_q8H3,7XS,2017-07-27,7,5,15.445,40.74,12,35,FALSE
_q8H3,7XS,2017-08-31,8,5,20.18,51.8,12,12,FALSE
_q8H3,7XS,2017-09-12,9,3,4.55,43.93,10,8,FALSE
_q8H3,7XS,2017-09-20,9,4,3.8,41.73,12,15,FALSE
_q8H3,7XS,2017-10-05,10,5,22.77,55.79,13,6,FALSE
_q8H3,7XS,2017-10-11,10,4,3.545,36,10,9,FALSE
_q8H3,7XS,2017-10-20,10,6,21.895,62.89,15,27,FALSE
_q8H3,7XS,2017-11-16,11,5,18.424,55.89,13,8,FALSE
_q8H3,7XS,2017-11-24,11,6,3.73,36.17,13,28,FALSE
_q8H3,7XS,2017-12-22,12,6,22.68,32,25,12,FALSE
_q8H3,7XS,2018-01-03,1,4,19.945,55,14,8,FALSE
_q8H3,7XS,2018-01-11,1,5,5.95,48.33,14,8,FALSE
_q8H3,7XS,2018-01-19,1,6,21.42,56.69,14,17,FALSE
_q8H3,7XS,2018-02-05,2,2,4.56,60.96,14,11,FALSE
_q8H3,7XS,2018-02-16,2,6,18.335,58.25,17,1,FALSE
_q8H3,7XS,2018-02-17,2,7,0.305,3.42,1,6,FALSE
_q8H3,7XS,2018-02-23,2,6,3.76,52,13,14,FALSE
_q8H3,7XS,2018-03-09,3,6,18.095,63.23,16,8,FALSE
_q8H3,7XS,2018-03-17,3,7,1.945,40.16,10,6,FALSE
_q8H3,7XS,2018-03-23,3,6,24.665,82.22,17,14,FALSE
_q8H3,7XS,2018-04-06,4,6,3.875,63,16,7,FALSE
_q8H3,7XS,2018-04-13,4,6,6.1,56.21,16,28,FALSE
_q8H3,7XS,2018-05-11,5,6,11.265,59.75,14,26,FALSE
_q8H3,7XS,2018-06-06,6,4,1.85,51.83,10,12,FALSE
_q8H3,7XS,2018-06-18,6,2,12.055,48.83,9,21,FALSE
_q8H3,7XS,2018-07-09,7,2,5.395,45.68,10,17,FALSE
_q8H3,7XS,2018-07-26,7,5,9.85,45.93,10,6,FALSE
_q8H3,7XS,2018-08-01,8,4,0.75,20.5,4,33,FALSE
_q8H3,7XS,2018-09-03,9,2,4.535,35.15,10,10,FALSE
_q8H3,7XS,2018-09-13,9,5,16.765,47.82,10,15,FALSE
_q8H3,7XS,2018-09-28,9,6,6.715,54.37,14,13,FALSE
_q8H3,7XS,2018-10-11,10,5,5.085,53.92,12,7,FALSE
_rAWO,Rtw,2016-05-19,5,5,0.79,3.95,2,256,FALSE
_rAWO,Rtw,2017-01-30,1,2,0.605,4.2,2,5,FALSE
_rAWO,Rtw,2017-02-04,2,7,1.025,7.12,1,13,FALSE
_rAWO,Rtw,2017-02-17,2,6,2.595,24.88,8,8,FALSE
_rAWO,Rtw,2017-02-25,2,7,1.025,7.12,2,9,FALSE
_rAWO,Rtw,2017-03-06,3,2,0.49,3.41,2,5,FALSE
_rAWO,Rtw,2017-03-11,3,7,2.65,16.37,4,3,FALSE
_rAWO,Rtw,2017-03-14,3,3,1.495,3.99,2,2,FALSE
_rAWO,Rtw,2017-03-16,3,5,0.92,2.71,1,2,FALSE
_rAWO,Rtw,2017-03-18,3,7,1.135,25.76,3,2,FALSE
_rAWO,Rtw,2017-03-20,3,2,1.17,4.64,2,4,FALSE
_rAWO,Rtw,2017-03-24,3,6,0.9,9.71,3,1,FALSE
_rAWO,Rtw,2017-03-25,3,7,0.795,14.98,2,7,FALSE
_rAWO,Rtw,2017-04-01,4,7,0.51,9.34,4,2,FALSE
_rAWO,Rtw,2017-04-03,4,2,0.485,3.37,1,5,FALSE
_rAWO,Rtw,2017-04-08,4,7,0.665,8.56,4,2,FALSE
_rAWO,Rtw,2017-04-10,4,2,0.775,5.97,2,3,FALSE
_rAWO,Rtw,2017-04-13,4,5,4.175,15.64,8,2,FALSE
_rAWO,Rtw,2017-04-15,4,7,1.775,8.08,3,7,FALSE
_rAWO,Rtw,2017-04-22,4,7,3.91,21.59,7,5,FALSE
_rAWO,Rtw,2017-04-27,4,5,1.885,9.7,3,2,FALSE
_rAWO,Rtw,2017-04-29,4,7,2.045,21.34,5,4,FALSE
_rAWO,Rtw,2017-05-03,5,4,0.26,6.34,2,3,FALSE
_rAWO,Rtw,2017-05-06,5,7,1.585,9.29,2,2,FALSE
_rAWO,Rtw,2017-05-08,5,2,0.695,5.48,2,4,FALSE
_rAWO,Rtw,2017-05-12,5,6,1.895,5.89,3,8,FALSE
_rAWO,Rtw,2017-05-20,5,7,0.85,17.58,2,2,FALSE
_rAWO,Rtw,2017-05-22,5,2,0.615,4.97,2,2,FALSE
_rAWO,Rtw,2017-05-24,5,4,2.115,8.75,3,6,FALSE
_rAWO,Rtw,2017-05-30,5,3,0.86,6.69,2,4,FALSE
_rAWO,Rtw,2017-06-03,6,7,0.605,6.6,2,5,FALSE
_rAWO,Rtw,2017-06-08,6,5,1.52,4.16,2,13,FALSE
_rAWO,Rtw,2017-06-21,6,4,0.77,6.03,2,2,FALSE
_rAWO,Rtw,2017-06-23,6,6,3.645,17.87,7,10,FALSE
_rAWO,Rtw,2017-07-03,7,2,0.725,5.69,2,5,FALSE
_rAWO,Rtw,2017-07-08,7,7,2.505,13.56,3,3,FALSE
_rAWO,Rtw,2017-07-11,7,3,0.585,4.07,1,2,FALSE
_rAWO,Rtw,2017-07-13,7,5,1.81,8.95,3,9,FALSE
_rAWO,Rtw,2017-07-22,7,7,1.015,11.47,4,2,FALSE
_rAWO,Rtw,2017-07-24,7,2,0.425,2.95,1,7,FALSE
_rAWO,Rtw,2017-07-31,7,2,0.785,5.44,2,2,FALSE
_rAWO,Rtw,2017-08-02,8,4,1.57,4.51,2,2,FALSE
_rAWO,Rtw,2017-08-04,8,6,0.585,8.26,3,3,FALSE
_rAWO,Rtw,2017-08-07,8,2,0.68,4.71,2,5,FALSE
_rAWO,Rtw,2017-08-12,8,7,1.78,30.69,4,2,FALSE
_rAWO,Rtw,2017-08-14,8,2,1.735,3.73,3,11,FALSE
_rAWO,Rtw,2017-08-25,8,6,1.215,15.85,5,1,FALSE
_rAWO,Rtw,2017-08-26,8,7,0.83,7.43,1,2,FALSE
_rAWO,Rtw,2017-08-28,8,2,1.61,5.11,2,2,FALSE
_rAWO,Rtw,2017-08-30,8,4,0.71,4.93,2,2,FALSE
_rAWO,Rtw,2017-09-01,9,6,0.49,7.79,1,1,FALSE
_rAWO,Rtw,2017-09-02,9,7,1.83,21.31,3,4,FALSE
_rAWO,Rtw,2017-09-06,9,4,1.7,5.92,3,2,FALSE
_rAWO,Rtw,2017-09-08,9,6,0.99,11.27,4,3,FALSE
_rAWO,Rtw,2017-09-11,9,2,0.415,2.47,1,1,FALSE
_rAWO,Rtw,2017-09-12,9,3,0.975,7.33,3,4,FALSE
_rAWO,Rtw,2017-09-16,9,7,0.33,6.14,3,9,FALSE
_rAWO,Rtw,2017-09-25,9,2,0.58,4.03,1,5,FALSE
_rAWO,Rtw,2017-09-30,9,7,1.695,20.53,2,7,FALSE
_rAWO,Rtw,2017-10-07,10,7,2.015,10.07,3,7,FALSE
_rAWO,Rtw,2017-10-14,10,7,1.22,13.2,4,2,FALSE
_rAWO,Rtw,2017-10-16,10,2,1.525,2.19,2,1,FALSE
_rAWO,Rtw,2017-10-17,10,3,1.71,11.43,7,4,FALSE
_rAWO,Rtw,2017-10-21,10,7,1.99,26.4,6,2,FALSE
_rAWO,Rtw,2017-10-23,10,2,2.235,8.51,3,5,FALSE
_rAWO,Rtw,2017-10-28,10,7,0.82,12.45,6,3,FALSE
_rAWO,Rtw,2017-10-31,10,3,0.705,6.41,3,13,FALSE
_rAWO,Rtw,2017-11-13,11,2,0.655,5.85,2,2,FALSE
_rAWO,Rtw,2017-11-15,11,4,0.685,6.32,2,2,FALSE
_rAWO,Rtw,2017-11-17,11,6,0.89,11.24,5,1,FALSE
_rAWO,Rtw,2017-11-18,11,7,1.055,16.43,2,2,FALSE
_rAWO,Rtw,2017-11-20,11,2,0.55,3.82,1,4,FALSE
_rAWO,Rtw,2017-11-24,11,6,5.26,19.87,9,1,FALSE
_rAWO,Rtw,2017-11-25,11,7,3.31,44.2,2,5,FALSE
_rAWO,Rtw,2017-11-30,11,5,1.535,4.27,2,1,FALSE
_rAWO,Rtw,2017-12-01,12,6,0.87,11.31,5,4,FALSE
_rAWO,Rtw,2017-12-05,12,3,1.725,3.31,3,4,FALSE
_rAWO,Rtw,2017-12-09,12,7,2.53,25.12,7,2,FALSE
_rAWO,Rtw,2017-12-11,12,2,0.85,5.91,2,3,FALSE
_rAWO,Rtw,2017-12-14,12,5,2.395,16.44,8,1,FALSE
_rAWO,Rtw,2017-12-15,12,6,1.12,13.62,6,6,FALSE
_rAWO,Rtw,2017-12-21,12,5,0.91,6.33,2,5,FALSE
_rAWO,Rtw,2017-12-26,12,3,0.29,1.87,1,14,FALSE
_rAWO,Rtw,2018-01-09,1,3,0.96,7.02,2,10,FALSE
_rAWO,Rtw,2018-01-19,1,6,0.725,6.44,2,3,FALSE
_rAWO,Rtw,2018-01-22,1,2,0.85,6.21,2,2,FALSE
_rAWO,Rtw,2018-01-24,1,4,1.69,5.04,3,3,FALSE
_rAWO,Rtw,2018-01-27,1,7,1.12,10.72,3,6,FALSE
_rAWO,Rtw,2018-02-02,2,6,1.435,11.14,4,3,FALSE
_rAWO,Rtw,2018-02-05,2,2,0.865,5.44,2,4,FALSE
_rAWO,Rtw,2018-02-09,2,6,0.915,6.72,2,1,FALSE
_rAWO,Rtw,2018-02-10,2,7,2.18,31.89,5,2,FALSE
_rAWO,Rtw,2018-02-12,2,2,0.665,12.02,2,4,FALSE
_rAWO,Rtw,2018-02-16,2,6,1.37,14.07,6,4,FALSE
_rAWO,Rtw,2018-02-20,2,3,0.815,5.67,2,8,FALSE
_rAWO,Rtw,2018-02-28,2,4,0.525,3.65,1,5,FALSE
_rAWO,Rtw,2018-03-05,3,2,1.665,3.55,2,3,FALSE
_rAWO,Rtw,2018-03-08,3,5,0.91,4.85,3,4,FALSE
_rAWO,Rtw,2018-03-12,3,2,0.845,6.76,2,4,FALSE
_rAWO,Rtw,2018-03-16,3,6,1.665,14.12,7,7,FALSE
_rAWO,Rtw,2018-03-23,3,6,0.995,11.1,4,4,FALSE
_rAWO,Rtw,2018-03-27,3,3,1.16,9.28,3,2,FALSE
_rAWO,Rtw,2018-03-29,3,5,0.54,4.29,1,2,FALSE
_rAWO,Rtw,2018-03-31,3,7,2.21,19.69,3,7,FALSE
_rAWO,Rtw,2018-04-07,4,7,1.955,14.32,6,7,FALSE
_rAWO,Rtw,2018-04-14,4,7,1.085,8.17,4,3,FALSE
_rAWO,Rtw,2018-04-17,4,3,0.6,5.85,2,3,FALSE
_rAWO,Rtw,2018-04-20,4,6,1.94,20.45,7,1,FALSE
_rAWO,Rtw,2018-04-21,4,7,0.445,6.69,2,2,FALSE
_rAWO,Rtw,2018-04-23,4,2,0.625,4.92,1,1,FALSE
_rAWO,Rtw,2018-04-24,4,3,0.405,3.99,1,3,FALSE
_rAWO,Rtw,2018-04-27,4,6,0.98,12.16,5,5,FALSE
_rAWO,Rtw,2018-05-02,5,4,0.96,4.94,3,2,FALSE
_rAWO,Rtw,2018-05-04,5,6,1.245,12.22,6,8,FALSE
_rAWO,Rtw,2018-05-12,5,7,0.44,3.9,1,2,FALSE
_rAWO,Rtw,2018-05-14,5,2,0.325,3.2,1,1,FALSE
_rAWO,Rtw,2018-05-15,5,3,0.66,5.62,2,2,FALSE
_rAWO,Rtw,2018-05-17,5,5,0.885,4.51,2,1,FALSE
_rAWO,Rtw,2018-05-18,5,6,1.465,17.92,6,1,FALSE
_rAWO,Rtw,2018-05-19,5,7,0.92,7.98,4,5,FALSE
_rAWO,Rtw,2018-05-24,5,5,2.13,13.98,5,1,FALSE
